lDRB,lEFG,lFTA,lFTP,lMOL,lMOV,lORB,lPOSS,lRPI,lTO,lTOF,l_id,lconfTournWins,ldEff,lname,lnumGamesPlayed,loEff,lwinsVsTourney,wDRB,wEFG,wFTA,wFTP,wMOL,wMOV,wORB,wPOSS,wRPI,wTO,wTOF,w_id,wconfTournWins,wdEff,wname,wnumGamesPlayed,woEff,wwinsVsTourney
23.44444444,0.588888889,22.55555556,0.730537195,4.444444444,15.4521978,9.962962963,64.8,31,14,14.66666667,1140_2004,2,99.74330491,BYU,27,110.0471568,3,24.71428571,0.53125,20.82142857,0.628917654,6.943075017,12.11908467,13.92857143,66.93571429,14,12.78571429,13.67857143,1393_2004,1,95.37289786,Syracuse,28,104.0423134,5
22.19230769,0.605769231,16.53846154,0.706975977,3.929901961,9.930434149,8.576923077,58.19230769,121,13.5,12.42307692,1343_2004,3,99.02830111,Princeton,26,108.8407369,1,25.1,0.370689655,22.4,0.668835428,5.813913384,19.45781466,16.3,67.16,10,11.86666667,14.53333333,1400_2004,2,92.50241649,Texas,30,106.9520579,6
26.17241379,0.531746032,26.79310345,0.635934055,6.0736289,14.20475618,14.75862069,71.51034483,34,15.31034483,15.65517241,1150_2004,2,96.62987222,Charlotte,29,107.3131806,5,22.6875,0.572580645,20.96875,0.733270561,5.782569488,15.88852128,11.3125,67.98125,30,12.46875,17.1875,1403_2004,2,94.92547372,Texas Tech,32,104.4836869,4
25.4,0.443396226,20.03333333,0.590927369,8.03597501,13.55802005,12.33333333,67.11333333,54,16.43333333,14.4,1433_2004,3,92.74732798,VA Commonwealth,30,103.2923243,0,23.5,0.572463768,26.89285714,0.714640746,2.987468672,16.51828877,14.03571429,72.18571429,20,15.03571429,17.60714286,1448_2004,0,103.1755513,Wake Forest,28,114.1207439,8
24,0.540322581,17.22580645,0.702905073,9.549957115,14.43047627,10.64516129,59.76129032,36,14.22580645,10.80645161,1428_2004,4,96.9745313,Utah,31,109.1226942,2,23.71875,0.386792453,24.3125,0.67168485,4.357831778,10.54400817,12.8125,63.75625,22,13.375,14.03125,1130_2004,3,98.02547244,Boston College,32,105.7338522,6
25.51724138,0.592307692,22.55172414,0.664122272,6.227764423,11.00334975,12.20689655,74.08965517,61,16.17241379,19.44827586,1190_2004,2,93.92338252,ETSU,29,104.2350191,0,24.13333333,0.576086957,23.36666667,0.668836548,2.59970585,20.6455,13.13333333,67.41333333,11,12.1,17.06666667,1153_2004,4,89.89014753,Cincinnati,30,109.8593814,8
25.89655172,0.516949153,21.10344828,0.734416263,5.320827321,11.61672414,8.931034483,65.23448276,59,12.65517241,11.44827586,1320_2004,3,100.1925608,Northern Iowa,29,106.3023758,1,26.09375,0.590909091,23,0.681973989,3.114223539,19.53495795,11.375,71.66875,16,15.46875,17.28125,1210_2004,2,92.95780459,Georgia Tech,32,107.9453654,10
25.3,0.575471698,21.4,0.723014769,5.450520833,16.15354497,12.23333333,69.62666667,58,13.8,14.9,1293_2004,2,96.49309933,Murray St,30,112.3481611,1,22.93333333,0.459183673,17.76666667,0.67752607,6.220448179,16.5608477,12.03333333,64.97333333,23,12.56666667,14.6,1228_2004,3,90.23320355,Illinois,30,103.9452274,4
22.16129032,0.518867925,22.12903226,0.628482389,6.775762937,12.51157747,13.29032258,64.04516129,87,12.58064516,16.25806452,1227_2004,2,94.75199213,IL Chicago,31,106.1423433,2,26.5,0.510416667,21.57142857,0.701056542,5.353766381,13.64842989,12.07142857,69.12857143,15,14.42857143,14.28571429,1242_2004,2,96.54037008,Kansas,28,105.9319211,2
22.53333333,0.563829787,24.53333333,0.716862641,14.58524945,6.953586735,11.43333333,71.08,262,16.93333333,18.6,1197_2004,3,98.22325741,Florida A&M,30,96.26396873,0,24.03333333,0.5703125,19.53333333,0.698483731,2.104287869,13.30734375,11.8,67.34666667,2,14.5,16,1246_2004,4,89.97181769,Kentucky,30,104.7453476,11
23.63636364,0.581632653,20.42424242,0.654570298,3.681974139,16.22602526,12.6969697,66.44242424,45,13.21212121,16.57575758,1376_2004,2,91.22252898,South Carolina,33,102.7601547,5,25.14285714,0.544642857,23.21428571,0.661652851,8.495714286,12.09615385,13.46428571,67.39285714,32,12.92857143,15.07142857,1272_2004,0,94.93784673,Memphis,28,105.8679053,3
24,0.519607843,21.1875,0.74883826,9.901339634,8.98068977,9.375,67.225,116,13.40625,15.53125,1284_2004,3,98.74884186,Monmouth NJ,32,101.4848578,0,26.10714286,0.535087719,24.03571429,0.665807776,0.376441881,12.51903652,14.75,68.82857143,4,15.46428571,16.42857143,1280_2004,1,95.2913628,Mississippi St,28,110.7725676,6
21.96153846,0.564814815,19.88461538,0.682249853,12.11400157,10.98411527,11.65384615,69.53076923,71,14.53846154,17.34615385,1418_2004,3,100.274631,ULL,26,109.3232484,1,23.68965517,0.740384615,19.65517241,0.79066294,3.248274355,15.7391062,10.03448276,66.13793103,17,13.75862069,14.75862069,1301_2004,2,96.43991625,NC State,29,108.3245114,9
21.17857143,0.5,20.71428571,0.681145486,12.37700761,7.750888724,9.142857143,66.25,127,15.21428571,15.71428571,1186_2004,2,103.3331052,E Washington,28,106.1811865,0,24.17241379,0.5,22.4137931,0.692586574,2.739130435,17.5512931,11.37931034,67.37931034,6,13.44827586,15.55172414,1329_2004,4,91.41354041,Oklahoma St,29,111.6794045,7
21.89285714,0.606382979,19.53571429,0.710218615,4.231630212,13.42797386,11.67857143,65.74285714,21,14.92857143,15.14285714,1344_2004,0,96.76284143,Providence,28,107.5297681,7,24.26666667,0.64893617,22.86666667,0.737523244,8.391111111,10.10714286,9.266666667,63.48,65,14.1,12.6,1334_2004,3,98.70830511,Pacific,30,107.1694378,1
23.89655172,0.61,16.65517241,0.710441505,12.35672515,11.6312726,12.37931034,65.14482759,62,15.13793103,15.65517241,1416_2004,2,94.11457162,UCF,29,106.7102803,0,23.71875,0.481818182,20.3125,0.627677212,0.390666935,15.01858057,12.90625,61.09375,8,12.4375,12.78125,1338_2004,3,91.7325275,Pittsburgh,32,112.6545432,7
23,0.438461538,25.13333333,0.720255862,8.928498504,12.09757053,12.4,74.42,60,15.2,17.13333333,1449_2004,3,104.2755188,Washington,30,108.4937019,5,22.68965517,0.530769231,19.82758621,0.649872662,4.537132486,14.78640804,12.34482759,71.37931034,33,13.62068966,20.62068966,1412_2004,2,89.3248761,UAB,29,99.3088088,5
23.66666667,0.491666667,23.83333333,0.718628301,10.39755102,17.13453526,14.36666667,67.7,44,13.3,16.6,1444_2004,4,100.2350215,W Michigan,30,120.3667429,1,24.2,0.507352941,20.43333333,0.705795965,3.541111222,17.83603766,11.43333333,66.87333333,27,12.76666667,15.43333333,1435_2004,2,93.04960511,Vanderbilt,30,105.8742467,5
23.5,0.3828125,19.84375,0.732338341,5.357767707,13.07270515,11.96875,63.375,47,13.0625,15.0625,1350_2004,3,90.5713476,Richmond,32,99.07627352,3,21.7,0.633333333,21.43333333,0.712920669,4.147254005,17.71054659,11.26666667,60.17333333,12,9.933333333,14.3,1458_2004,4,92.8147858,Wisconsin,30,112.4093832,5
26.27586207,0.481132075,21.65517241,0.753652926,2.718648473,19.883468,11.65517241,69.31724138,24,13.89655172,17.4137931,1257_2004,1,86.18053869,Louisville,29,103.6975685,7,23.6969697,0.46875,20.21212121,0.675833737,6.456676671,16.0018344,11.78787879,64.47878788,35,12.54545455,14.15151515,1462_2004,5,95.35679183,Xavier,33,107.7955481,7
25.2,0.614754098,20.83333333,0.75693317,0.481481481,14.14230769,11.1,66,7,13.96666667,14.7,1390_2004,3,91.33796406,Stanford,30,111.1981335,6,24,0.575,21.86206897,0.702764623,8.096940671,12.23956044,11.31034483,65.71034483,26,13.27586207,13.44827586,1104_2004,1,102.7473892,Alabama,29,109.8552548,3
23.76666667,0.382352941,20.6,0.700440184,7.076979911,9.188835851,12.06666667,64.17333333,37,13.43333333,12.4,1177_2004,3,101.1763013,DePaul,30,106.1067555,5,29.48484848,0.475806452,20.21212121,0.624387334,4.677787423,21.12156416,15.3030303,69.20606061,5,13.78787879,12.42424242,1163_2004,3,89.88569965,Connecticut,33,111.0970736,8
25.32142857,0.390909091,19.67857143,0.709502063,6.66904524,16.67011765,11.78571429,66.08571429,28,13.14285714,13.25,1371_2004,1,96.07253994,Seton Hall,28,107.7043429,6,22.84375,0.55,23.84375,0.724375108,3.056780134,18.90876507,13.40625,68.7875,1,14.1875,17.71875,1181_2004,3,96.44947852,Duke,32,118.5542088,14
27.93103448,0.609090909,23.48275862,0.755840817,7,17.36637931,11.55172414,67.77241379,9,13.55172414,13,1211_2004,2,95.03311409,Gonzaga,29,118.6629147,3,25.46666667,0.365671642,23.93333333,0.710304768,7.580725727,16.15683585,13.4,67.94,29,13,14.26666667,1305_2004,4,96.62023836,Nevada,30,110.3139354,5
22.6875,0.572580645,20.96875,0.733270561,5.782569488,15.88852128,11.3125,67.98125,30,12.46875,17.1875,1403_2004,2,94.92547372,Texas Tech,32,104.4836869,4,23.25,0.5,19.46428571,0.715516682,0.714285714,17.62962963,9.678571429,66.60714286,3,11.71428571,16.57142857,1386_2004,0,91.94415964,St Joseph's PA,28,116.2694269,6
25.73333333,0.514925373,25.7,0.621440824,5.720425121,15.98954327,15.76666667,73.31333333,18,15.13333333,17.33333333,1268_2004,4,97.47584327,Maryland,30,105.1811635,7,24.71428571,0.53125,20.82142857,0.628917654,6.943075017,12.11908467,13.92857143,66.93571429,14,12.78571429,13.67857143,1393_2004,1,95.37289786,Syracuse,28,104.0423134,5
24.64285714,0.477272727,25.42857143,0.676384653,2.776711123,15.80668732,15.35714286,74.56428571,19,15.64285714,18.42857143,1314_2004,0,98.42745416,North Carolina,28,108.3389253,7,25.1,0.370689655,22.4,0.668835428,5.813913384,19.45781466,16.3,67.16,10,11.86666667,14.53333333,1400_2004,2,92.50241649,Texas,30,106.9520579,6
22.68965517,0.441666667,26.10344828,0.749596129,5.766214178,14.82820197,12.17241379,66.47586207,42,13,16.93103448,1264_2004,2,94.63498512,Manhattan,29,110.8924274,1,23.5,0.572463768,26.89285714,0.714640746,2.987468672,16.51828877,14.03571429,72.18571429,20,15.03571429,17.60714286,1448_2004,0,103.1755513,Wake Forest,28,114.1207439,8
23.71875,0.386792453,24.3125,0.67168485,4.357831778,10.54400817,12.8125,63.75625,22,13.375,14.03125,1130_2004,3,98.02547244,Boston College,32,105.7338522,6,26.09375,0.590909091,23,0.681973989,3.114223539,19.53495795,11.375,71.66875,16,15.46875,17.28125,1210_2004,2,92.95780459,Georgia Tech,32,107.9453654,10
24.13333333,0.576086957,23.36666667,0.668836548,2.59970585,20.6455,13.13333333,67.41333333,11,12.1,17.06666667,1153_2004,4,89.89014753,Cincinnati,30,109.8593814,8,22.93333333,0.459183673,17.76666667,0.67752607,6.220448179,16.5608477,12.03333333,64.97333333,23,12.56666667,14.6,1228_2004,3,90.23320355,Illinois,30,103.9452274,4
24.26666667,0.64893617,22.86666667,0.737523244,8.391111111,10.10714286,9.266666667,63.48,65,14.1,12.6,1334_2004,3,98.70830511,Pacific,30,107.1694378,1,26.5,0.510416667,21.57142857,0.701056542,5.353766381,13.64842989,12.07142857,69.12857143,15,14.42857143,14.28571429,1242_2004,2,96.54037008,Kansas,28,105.9319211,2
25.14285714,0.544642857,23.21428571,0.661652851,8.495714286,12.09615385,13.46428571,67.39285714,32,12.92857143,15.07142857,1272_2004,0,94.93784673,Memphis,28,105.8679053,3,24.17241379,0.5,22.4137931,0.692586574,2.739130435,17.5512931,11.37931034,67.37931034,6,13.44827586,15.55172414,1329_2004,4,91.41354041,Oklahoma St,29,111.6794045,7
21.7,0.633333333,21.43333333,0.712920669,4.147254005,17.71054659,11.26666667,60.17333333,12,9.933333333,14.3,1458_2004,4,92.8147858,Wisconsin,30,112.4093832,5,23.71875,0.481818182,20.3125,0.627677212,0.390666935,15.01858057,12.90625,61.09375,8,12.4375,12.78125,1338_2004,3,91.7325275,Pittsburgh,32,112.6545432,7
24.03333333,0.5703125,19.53333333,0.698483731,2.104287869,13.30734375,11.8,67.34666667,2,14.5,16,1246_2004,4,89.97181769,Kentucky,30,104.7453476,11,22.68965517,0.530769231,19.82758621,0.649872662,4.537132486,14.78640804,12.34482759,71.37931034,33,13.62068966,20.62068966,1412_2004,2,89.3248761,UAB,29,99.3088088,5
23.68965517,0.740384615,19.65517241,0.79066294,3.248274355,15.7391062,10.03448276,66.13793103,17,13.75862069,14.75862069,1301_2004,2,96.43991625,NC State,29,108.3245114,9,24.2,0.507352941,20.43333333,0.705795965,3.541111222,17.83603766,11.43333333,66.87333333,27,12.76666667,15.43333333,1435_2004,2,93.04960511,Vanderbilt,30,105.8742467,5
26.10714286,0.535087719,24.03571429,0.665807776,0.376441881,12.51903652,14.75,68.82857143,4,15.46428571,16.42857143,1280_2004,1,95.2913628,Mississippi St,28,110.7725676,6,23.6969697,0.46875,20.21212121,0.675833737,6.456676671,16.0018344,11.78787879,64.47878788,35,12.54545455,14.15151515,1462_2004,5,95.35679183,Xavier,33,107.7955481,7
24.71428571,0.53125,20.82142857,0.628917654,6.943075017,12.11908467,13.92857143,66.93571429,14,12.78571429,13.67857143,1393_2004,1,95.37289786,Syracuse,28,104.0423134,5,24,0.575,21.86206897,0.702764623,8.096940671,12.23956044,11.31034483,65.71034483,26,13.27586207,13.44827586,1104_2004,1,102.7473892,Alabama,29,109.8552548,3
24.2,0.507352941,20.43333333,0.705795965,3.541111222,17.83603766,11.43333333,66.87333333,27,12.76666667,15.43333333,1435_2004,2,93.04960511,Vanderbilt,30,105.8742467,5,29.48484848,0.475806452,20.21212121,0.624387334,4.677787423,21.12156416,15.3030303,69.20606061,5,13.78787879,12.42424242,1163_2004,3,89.88569965,Connecticut,33,111.0970736,8
23.71875,0.481818182,20.3125,0.627677212,0.390666935,15.01858057,12.90625,61.09375,8,12.4375,12.78125,1338_2004,3,91.7325275,Pittsburgh,32,112.6545432,7,24.17241379,0.5,22.4137931,0.692586574,2.739130435,17.5512931,11.37931034,67.37931034,6,13.44827586,15.55172414,1329_2004,4,91.41354041,Oklahoma St,29,111.6794045,7
23.5,0.572463768,26.89285714,0.714640746,2.987468672,16.51828877,14.03571429,72.18571429,20,15.03571429,17.60714286,1448_2004,0,103.1755513,Wake Forest,28,114.1207439,8,23.25,0.5,19.46428571,0.715516682,0.714285714,17.62962963,9.678571429,66.60714286,3,11.71428571,16.57142857,1386_2004,0,91.94415964,St Joseph's PA,28,116.2694269,6
22.93333333,0.459183673,17.76666667,0.67752607,6.220448179,16.5608477,12.03333333,64.97333333,23,12.56666667,14.6,1228_2004,3,90.23320355,Illinois,30,103.9452274,4,22.84375,0.55,23.84375,0.724375108,3.056780134,18.90876507,13.40625,68.7875,1,14.1875,17.71875,1181_2004,3,96.44947852,Duke,32,118.5542088,14
25.46666667,0.365671642,23.93333333,0.710304768,7.580725727,16.15683585,13.4,67.94,29,13,14.26666667,1305_2004,4,96.62023836,Nevada,30,110.3139354,5,26.09375,0.590909091,23,0.681973989,3.114223539,19.53495795,11.375,71.66875,16,15.46875,17.28125,1210_2004,2,92.95780459,Georgia Tech,32,107.9453654,10
22.68965517,0.530769231,19.82758621,0.649872662,4.537132486,14.78640804,12.34482759,71.37931034,33,13.62068966,20.62068966,1412_2004,2,89.3248761,UAB,29,99.3088088,5,26.5,0.510416667,21.57142857,0.701056542,5.353766381,13.64842989,12.07142857,69.12857143,15,14.42857143,14.28571429,1242_2004,2,96.54037008,Kansas,28,105.9319211,2
25.1,0.370689655,22.4,0.668835428,5.813913384,19.45781466,16.3,67.16,10,11.86666667,14.53333333,1400_2004,2,92.50241649,Texas,30,106.9520579,6,23.6969697,0.46875,20.21212121,0.675833737,6.456676671,16.0018344,11.78787879,64.47878788,35,12.54545455,14.15151515,1462_2004,5,95.35679183,Xavier,33,107.7955481,7
24,0.575,21.86206897,0.702764623,8.096940671,12.23956044,11.31034483,65.71034483,26,13.27586207,13.44827586,1104_2004,1,102.7473892,Alabama,29,109.8552548,3,29.48484848,0.475806452,20.21212121,0.624387334,4.677787423,21.12156416,15.3030303,69.20606061,5,13.78787879,12.42424242,1163_2004,3,89.88569965,Connecticut,33,111.0970736,8
23.25,0.5,19.46428571,0.715516682,0.714285714,17.62962963,9.678571429,66.60714286,3,11.71428571,16.57142857,1386_2004,0,91.94415964,St Joseph's PA,28,116.2694269,6,24.17241379,0.5,22.4137931,0.692586574,2.739130435,17.5512931,11.37931034,67.37931034,6,13.44827586,15.55172414,1329_2004,4,91.41354041,Oklahoma St,29,111.6794045,7
23.6969697,0.46875,20.21212121,0.675833737,6.456676671,16.0018344,11.78787879,64.47878788,35,12.54545455,14.15151515,1462_2004,5,95.35679183,Xavier,33,107.7955481,7,22.84375,0.55,23.84375,0.724375108,3.056780134,18.90876507,13.40625,68.7875,1,14.1875,17.71875,1181_2004,3,96.44947852,Duke,32,118.5542088,14
26.5,0.510416667,21.57142857,0.701056542,5.353766381,13.64842989,12.07142857,69.12857143,15,14.42857143,14.28571429,1242_2004,2,96.54037008,Kansas,28,105.9319211,2,26.09375,0.590909091,23,0.681973989,3.114223539,19.53495795,11.375,71.66875,16,15.46875,17.28125,1210_2004,2,92.95780459,Georgia Tech,32,107.9453654,10
22.84375,0.55,23.84375,0.724375108,3.056780134,18.90876507,13.40625,68.7875,1,14.1875,17.71875,1181_2004,3,96.44947852,Duke,32,118.5542088,14,29.48484848,0.475806452,20.21212121,0.624387334,4.677787423,21.12156416,15.3030303,69.20606061,5,13.78787879,12.42424242,1163_2004,3,89.88569965,Connecticut,33,111.0970736,8
24.17241379,0.5,22.4137931,0.692586574,2.739130435,17.5512931,11.37931034,67.37931034,6,13.44827586,15.55172414,1329_2004,4,91.41354041,Oklahoma St,29,111.6794045,7,26.09375,0.590909091,23,0.681973989,3.114223539,19.53495795,11.375,71.66875,16,15.46875,17.28125,1210_2004,2,92.95780459,Georgia Tech,32,107.9453654,10
26.09375,0.590909091,23,0.681973989,3.114223539,19.53495795,11.375,71.66875,16,15.46875,17.28125,1210_2004,2,92.95780459,Georgia Tech,32,107.9453654,10,29.48484848,0.475806452,20.21212121,0.624387334,4.677787423,21.12156416,15.3030303,69.20606061,5,13.78787879,12.42424242,1163_2004,3,89.88569965,Connecticut,33,111.0970736,8
24.31034483,0.65,25.51724138,0.62217126,12.63043478,8.730884472,12.93103448,71.51724138,226,15.24137931,20.06896552,1105_2005,3,96.99874386,Alabama A&M,29,98.52637513,0,20.65517241,0.627659574,21.03448276,0.667398085,12.49098307,5.87585808,11.86206897,64.68965517,192,12.03448276,13.68965517,1324_2005,3,111.7888183,Oakland,29,106.9950527,0
24.77419355,0.56122449,19.64516129,0.698360109,2.785556891,20.27931343,9.516129032,61.24516129,50,12.38709677,12.25806452,1429_2005,3,95.62542851,Utah St,31,121.2795209,2,23.27272727,0.622807018,18.72727273,0.764322252,6.000255428,14.27323521,13.72727273,70.46060606,8,14.84848485,16.96969697,1112_2005,3,97.59298445,Arizona,33,111.8194168,6
25.14285714,0.464285714,22.5,0.660497545,15.65217391,16.37202381,12.35714286,66.17857143,55,15.64285714,15.92857143,1335_2005,3,90.77143205,Penn,28,102.2763595,1,23.46428571,0.554545455,23.64285714,0.708475994,1.388957025,11.00521739,14.32142857,64.6,9,12.92857143,13.96428571,1130_2005,1,95.44778508,Boston College,28,107.4726469,6
25,0.556818182,22.5,0.679818866,4.435056236,13.10386668,11.09375,67.8125,43,14.53125,15.25,1234_2005,3,94.64978731,Iowa,32,103.2364813,7,27.06451613,0.45,27,0.69976112,3.195714708,18.68655072,14.38709677,68.09032258,24,13.4516129,14.29032258,1153_2005,1,93.50434611,Cincinnati,31,110.8624003,3
23.48275862,0.605769231,21.62068966,0.682179715,17,11.11063218,11.17241379,62.99310345,82,14,15,1457_2005,1,92.44184199,Winthrop,29,104.5130793,0,26.44827586,0.546296296,26.10344828,0.741640421,4.264705882,12.83646311,11.72413793,66.7862069,10,13.55172414,12.4137931,1211_2005,2,105.1082799,Gonzaga,29,119.9573054,6
23.64516129,0.473214286,19.93548387,0.663417285,9.465267921,9.22677689,12.4516129,69.36129032,169,13.90322581,15.35483871,1192_2005,2,100.2608795,F Dickinson,31,104.9446292,0,23.39393939,0.5,17.15151515,0.725845515,0.033333333,17.89341693,10.96969697,64.61818182,2,11.12121212,15.3030303,1228_2005,3,90.88294659,Illinois,33,116.9787432,13
23.55555556,0.51,17.55555556,0.674353299,9.937786458,11.78170475,10.92592593,66.17037037,116,14.22222222,14,1184_2005,2,98.49851264,E Kentucky,27,102.9427546,0,22.9,0.398148148,21.4,0.662356402,3.672205387,16.81375521,12.7,66.62666667,11,13.03333333,18.13333333,1246_2005,2,92.60935365,Kentucky,30,110.3304224,6
26.03448276,0.50862069,24.4137931,0.699386494,4.504251478,19.37663448,13.44827586,67.69655172,42,14.20689655,12.75862069,1400_2005,1,98.77899837,Texas,29,110.613201,3,27.31034483,0.4453125,24.65517241,0.701980473,8.152618135,11.51616031,12.06896552,65.93103448,32,14.5862069,12.96551724,1305_2005,1,93.42771192,Nevada,29,104.0635018,2
24.96551724,0.626984127,26.75862069,0.756274695,5.255934007,12.64570642,15.86206897,71.32413793,95,12.79310345,12.68965517,1310_2005,2,109.4527276,Niagara,29,119.2614909,0,22.4516129,0.525862069,19.93548387,0.663754758,3.732339263,18.43194444,12.74193548,66.03870968,18,13.80645161,15.80645161,1328_2005,2,92.00303883,Oklahoma,31,109.9349325,7
23.89285714,0.412280702,23.53571429,0.663950512,1.890676692,16.14120704,14.42857143,63.45,36,14.60714286,12.92857143,1338_2005,1,97.83104987,Pittsburgh,28,111.9264532,4,26.03448276,0.521276596,20.37931034,0.743986846,3.881226054,10.95714286,9.75862069,63.22068966,22,13.93103448,11.27586207,1334_2005,2,98.71995005,Pacific,29,112.5776869,4
25.25,0.485074627,22.10714286,0.723359272,5.522416289,9.24040512,11.92857143,69.95,38,16.10714286,14.28571429,1417_2005,1,103.7260534,UCLA,28,107.5776111,1,23.5,0.48245614,21.6,0.755706682,11.39997677,25.07991984,11.36666667,69.80666667,28,12.86666667,17.36666667,1403_2005,2,95.63622839,Texas Tech,30,106.0730842,6
